name,RA,Dec,vmag,epoch,epoch_uncertainty,period,period_uncertainty,duration,comments,depth
"Kepler-356 b",19:29:41.06,+37:40:58.05,13.1,2454956.54560600,0.004369,4.61268458000,4.96e-06,3.27,,0.13
"Kepler-356 c",19:29:41.06,+37:40:58.05,13.1,2454966.39701600,0.00449,13.12158072000,5.04e-06,3.89,,0.19
"Kepler-357 b",19:24:58.31,+44:00:31.08,15.7,2454970.58250000,0.00272,6.47539108000,2.105e-05,2.70,,0.53
"Kepler-357 c",19:24:58.31,+44:00:31.08,15.7,2454975.34908800,0.003713,16.85812066000,4.19e-06,2.26,,0.80
"Kepler-357 d",19:24:58.31,+44:00:31.08,15.7,2454972.04265800,0.007527,49.50046066000,8.39e-06,6.03,,1.1
"Kepler-358 b",19:32:55.26,+48:16:53.00,15.5,2454974.36177000,0.003782,34.06054476000,4.39e-06,2.59,,0.89
"Kepler-358 c",19:32:55.26,+48:16:53.00,15.5,2455021.53200000,0.002858,83.48923341000,3.28e-06,6.17,,1.1
"Kepler-359 b",19:33:10.47,+42:11:46.86,15.8,2455208.27842600,0.006692,25.56377836000,6.92e-06,4.70,,1.3
"Kepler-359 c",19:33:10.47,+42:11:46.86,15.8,2455203.68564000,0.010094,57.68983612000,1.084e-05,4.41,,1.8
"Kepler-359 d",19:33:10.47,+42:11:46.86,15.8,2455189.91270400,0.017916,77.08747473000,1.828e-05,3.37,,1.1
"Kepler-360 b",19:05:08.33,+44:46:53.69,15.0,2454964.75588000,0.00205,3.28972216900,8.334e-06,2.32,,0.25
"Kepler-360 c",19:05:08.33,+44:46:53.69,15.0,2454969.61845200,0.002995,7.18648297000,3.13e-06,1.63,,0.47
"Kepler-361 b",19:47:12.82,+46:44:27.96,13.6,2454954.05703300,0.011466,8.48642089000,1.354e-05,5.69,,0.11
"Kepler-361 c",19:47:12.82,+46:44:27.96,13.6,2454958.57023000,0.007111,55.18662410000,8.01e-06,9.36,,0.38
"Kepler-362 b",19:27:05.18,+47:31:47.71,14.6,2454972.37399000,0.00514229,10.32732563920,7.568e-05,1.80,,0.13
"Kepler-362 c",19:27:05.18,+47:31:47.71,14.6,2454967.36376100,0.00703,37.86578292000,7.48e-06,4.87,,0.40
"Kepler-363 b",18:52:46.10,+41:18:19.50,13.5,2454967.69480000,0.00612,3.61461353000,2.528e-05,3.19,,0.07
"Kepler-363 c",18:52:46.10,+41:18:19.50,13.5,2454965.96117000,0.00413,7.54235832000,3.786e-05,4.73,,0.13
"Kepler-363 d",18:52:46.10,+41:18:19.50,13.5,2454963.18786400,0.009348,11.93191487000,1.009e-05,6.68,,0.20
"Kepler-364 b",18:46:16.80,+47:23:55.04,13.8,2454968.94358900,0.013264,25.74634493000,1.611e-05,7.02,,0.14
"Kepler-364 c",18:46:16.80,+47:23:55.04,13.8,2455009.13722100,0.008282,59.98190103000,9.53e-06,7.54,,0.29
"Kepler-365 b",19:42:30.38,+49:07:49.48,14.8,2454965.01144100,0.006145,10.66488960000,7.39e-06,3.08,,0.33
"Kepler-365 c",19:42:30.38,+49:07:49.48,14.8,2454979.93637000,0.010274,17.78331250000,1.132e-05,4.25,,0.23
"Kepler-366 b",19:47:24.49,+49:05:03.97,15.0,2454965.42485000,0.0031,3.28192056000,1.276e-05,2.92,,0.19
"Kepler-366 c",19:47:24.49,+49:05:03.97,15.0,2454968.02765900,0.00937,12.51613908000,1.056e-05,5.07,,0.30
"Kepler-367 b",19:49:10.21,+49:58:54.30,13.2,2454974.11237000,8.717e-05,37.81647659580,1.8037e-06,4.63,,0.28
"Kepler-367 c",19:49:10.21,+49:58:54.30,13.2,2455004.18762400,0.003956,53.57818738000,4.46e-06,5.52,,0.26
"Kepler-368 b",19:27:31.20,+45:23:16.23,12.9,2454975.16917600,0.004816,26.84776220000,5.71e-06,10.19,,0.27
"Kepler-368 c",19:27:31.20,+45:23:16.23,12.9,2455012.51396300,0.009523,72.38164722000,1.053e-05,8.00,,0.35
"Kepler-369 b",19:34:41.84,+47:54:30.50,16.4,2455187.09612000,0.00138,2.73276661900,5.508e-06,1.08,,0.66
"Kepler-369 c",19:34:41.84,+47:54:30.50,16.4,2455193.76954800,0.004249,14.87151592000,4.33e-06,2.79,,1.0
"Kepler-36 b",19:25:00.04,+49:13:54.51,11.9,2454974.64914000,0.0032,13.84984567000,5.364e-05,7.28,,0.08
"Kepler-36 c",19:25:00.04,+49:13:54.51,11.9,2455004.67758000,0.00067,16.23191700000,1.4e-05,7.46,,0.43
"Kepler-370 b",19:28:41.06,+40:54:58.46,15.5,2454968.09399000,0.00508,4.57950946000,2.872e-05,3.02,,0.22
"Kepler-370 c",19:28:41.06,+40:54:58.46,15.5,2454972.65370900,0.007126,19.02314741000,7.88e-06,3.60,,0.46
"Kepler-371 b",19:29:18.36,+38:39:27.16,14.0,2454994.74297000,0.006261,34.76272580000,7.26e-06,4.43,,0.31
"Kepler-371 c",19:29:18.36,+38:39:27.16,14.0,2454996.56454700,0.009018,67.96821443000,9.87e-06,7.92,,0.33
"Kepler-372 b",19:25:01.49,+49:15:32.14,14.9,2454967.66383000,0.00759,6.84976206000,5.23e-05,4.58,,0.15
"Kepler-372 c",19:25:01.49,+49:15:32.14,14.9,2454969.56424600,0.008011,20.05449950000,9.12e-06,6.24,,0.33
"Kepler-372 d",19:25:01.49,+49:15:32.14,14.9,2454982.01937100,0.024676,30.09156124000,2.957e-05,7.33,,0.28
"Kepler-373 b",19:17:33.12,+50:35:49.24,14.6,2454965.76087000,0.00255,5.53533152000,1.86e-05,2.79,,0.26
"Kepler-373 c",19:17:33.12,+50:35:49.24,14.6,2454976.74673000,0.00675,16.72619690000,0.0001475,2.71,,0.19
"Kepler-374 b",19:36:33.09,+42:22:13.47,14.7,2454965.67850000,0.00293,1.89782881500,6.301e-06,2.71,,0.13
"Kepler-374 c",19:36:33.09,+42:22:13.47,14.7,2454964.89965000,0.00318,3.28280240000,1.281e-05,3.25,,0.14
"Kepler-374 d",19:36:33.09,+42:22:13.47,14.7,2454967.10928000,0.00354,5.02818614000,2.021e-05,3.56,,0.19
"Kepler-375 b",19:14:28.29,+48:05:54.11,15.6,2454975.10358000,0.00536,12.12582991000,7.572e-05,3.20,,0.34
"Kepler-375 c",19:14:28.29,+48:05:54.11,15.6,2454968.52318800,0.008011,19.98659462000,9.03e-06,3.36,,0.85
"Kepler-376 b",19:26:25.71,+38:24:37.15,13.9,2454968.40577000,0.0051,4.92031063000,3.082e-05,4.05,,0.08
"Kepler-376 c",19:26:25.71,+38:24:37.15,13.9,2454975.59387300,0.004752,14.17229464000,5.32e-06,2.63,,0.29
"Kepler-377 b",19:41:41.30,+38:44:08.43,14.1,2454969.99217000,0.0046,12.50945798000,7.469e-05,3.48,,0.16
"Kepler-377 c",19:41:41.30,+38:44:08.43,14.1,2454965.52028200,0.008523,27.01448406000,1.011e-05,5.95,,0.32
"Kepler-378 b",19:39:47.75,+46:26:19.92,12.6,2454959.42516200,0.003373,16.09227521000,3.7e-06,2.24,,0.13
"Kepler-378 c",19:39:47.75,+46:26:19.92,12.6,2454991.82250000,0.00418152,28.90625628640,0.0001589264,3.04,,0.11
"Kepler-379 b",19:42:48.26,+38:56:44.96,13.5,2454960.17824000,0.011065,20.09863407000,1.206e-05,5.58,,0.16
"Kepler-379 c",19:42:48.26,+38:56:44.96,13.5,2454990.30712400,0.00602,62.78416835000,6.95e-06,4.95,,0.32
"Kepler-37 b",18:56:14.22,+44:31:06.14,9.8,2455017.04725000,0.00366434,13.36702031110,5.98366e-05,3.73,,0.01
"Kepler-37 c",18:56:14.22,+44:31:06.14,9.8,2454960.93458200,0.002097,21.30191004000,2.45e-06,4.09,,0.09
"Kepler-37 d",18:56:14.22,+44:31:06.14,9.8,2454968.45853000,0.000561,39.79222264000,6.5e-07,4.71,,0.59
"Kepler-37 e",18:56:14.22,+44:31:06.14,9.8,2455028.73000000,0.011,51.20690000000,0.0009,8.99,,0.03
"Kepler-380 b",18:49:34.73,+48:45:32.88,13.7,2454968.19393000,0.00393,3.93083997000,2.033e-05,2.93,,0.10
"Kepler-380 c",18:49:34.73,+48:45:32.88,13.7,2454970.08128000,0.00451,7.63006848000,4.13e-05,2.70,,0.13
"Kepler-381 b",19:00:43.89,+43:49:51.70,10.5,2454956.47513400,0.00544,5.62911460000,6.15e-06,4.05,,0.04
"Kepler-381 c",19:00:43.89,+43:49:51.70,10.5,2454966.06101500,0.00667,13.39144182000,7.67e-06,3.69,,0.05
"Kepler-381 d",19:00:43.89,+43:49:51.70,10.5,2454970.92536000,0.00305,8.25630250000,3.476e-05,1.99,,0.04
"Kepler-382 b",19:56:32.70,+45:52:11.85,14.9,2454969.37566000,0.00403,5.26211833000,2.75e-05,3.24,,0.19
"Kepler-382 c",19:56:32.70,+45:52:11.85,14.9,2454970.52507000,0.00392,12.16281552000,5.653e-05,1.92,,0.33
"Kepler-383 b",19:25:22.23,+38:21:47.38,15.5,2454977.31676100,0.009129,12.90475989000,1.004e-05,3.32,,0.44
"Kepler-383 c",19:25:22.23,+38:21:47.38,15.5,2454973.06796000,0.00544855,31.20124774680,0.0003033577,3.72,,0.36
"Kepler-384 b",19:04:06.27,+44:46:58.29,13.7,2454973.41756500,0.013717,22.59680883000,1.527e-05,7.55,,0.14
"Kepler-384 c",19:04:06.27,+44:46:58.29,13.7,2454975.25880600,0.014356,45.34846534000,1.554e-05,5.30,,0.16
"Kepler-385 b",19:37:21.24,+50:20:11.46,15.8,2455186.61724500,0.01123,10.04372368000,1.181e-05,5.40,,0.51
"Kepler-385 c",19:37:21.24,+50:20:11.46,15.8,2455189.74982600,0.018693,15.16221349000,1.989e-05,5.76,,0.57
"Kepler-385 d",19:37:21.24,+50:20:11.46,15.8,2455221.79223400,0.015261,56.41468367000,1.792e-05,7.51,,0.47
"Kepler-386 b",19:19:26.14,+48:41:37.71,15.9,2454974.87209000,0.00561329,12.31019082310,0.0001239441,3.94,,0.26
"Kepler-386 c",19:19:26.14,+48:41:37.71,15.9,2455004.61293900,0.010237,25.19370089000,1.146e-05,4.82,,0.54
"Kepler-387 b",19:11:11.58,+45:39:24.36,14.1,2454969.48519000,0.0061,6.79164656000,4.313e-05,3.34,,0.10
"Kepler-387 c",19:11:11.58,+45:39:24.36,14.1,2454975.20767000,0.00543532,11.83770619510,9.74033e-05,3.26,,0.09
"Kepler-388 b",18:59:18.73,+44:36:31.12,15.2,2454966.69979000,0.00298,3.17323012000,1.095e-05,1.91,,0.20
"Kepler-388 c",18:59:18.73,+44:36:31.12,15.2,2454973.94760000,0.00514,13.29706969000,9.655e-05,3.34,,0.24
"Kepler-389 b",19:27:50.40,+44:54:00.21,15.8,2454965.94014000,0.0043,3.24417541000,1.562e-05,1.99,,0.37
"Kepler-389 c",19:27:50.40,+44:54:00.21,15.8,2454976.85869000,0.00561441,14.51150265210,0.0001217103,2.97,,0.36
"Kepler-38 b",19:07:19.27,+42:16:44.92,14.0,2454932.10400000,0.04400000,105.59900000000,0.053,12.20,"Duration estimated. ",0.50
"Kepler-390 b",19:26:30.91,+41:12:31.81,14.2,2454966.32639000,0.00568,6.73811219000,4.091e-05,2.44,,0.11
"Kepler-390 c",19:26:30.91,+41:12:31.81,14.2,2454977.33107000,0.00642,13.06003990000,0.0001119,2.85,,0.11
"Kepler-391 b",19:22:29.25,+51:03:26.44,13.2,2454970.95461000,0.00517226,7.41688143730,5.4047e-05,6.83,,0.07
"Kepler-391 c",19:22:29.25,+51:03:26.44,13.2,2454979.84313000,0.00293988,20.48812203190,8.14221e-05,10.38,,0.09
"Kepler-392 b",19:14:38.60,+43:22:05.50,13.5,2454969.31860000,0.0064,5.34182466000,4.112e-05,3.58,,0.07
"Kepler-392 c",19:14:38.60,+43:22:05.50,13.5,2454968.15480000,0.005,10.42312041000,7.17e-05,2.24,,0.08
"Kepler-393 b",19:23:58.85,+45:11:31.88,13.3,2454967.04513000,0.00494,9.18247194000,6.025e-05,4.32,,0.08
"Kepler-393 c",19:23:58.85,+45:11:31.88,13.3,2454973.40562000,0.00554483,14.61342793780,0.0001311579,5.40,,0.07
"Kepler-394 b",19:45:12.48,+50:40:20.32,14.9,2454971.71167000,0.00576,8.00505342000,4.743e-05,3.33,,0.22
"Kepler-394 c",19:45:12.48,+50:40:20.32,14.9,2454972.90237000,0.00651,12.13065293000,9.105e-05,3.75,,0.24
"Kepler-394 d",19:45:12.48,+50:40:20.32,14.9,2454964.81669000,0.0054,5.61357653000,3.842e-05,2.91,,0.16
"Kepler-395 b",19:34:02.69,+45:08:11.85,16.6,2454969.19580000,0.0037,7.05425900000,2.7e-05,1.77,,0.42
"Kepler-395 c",19:34:02.69,+45:08:11.85,16.6,2454977.21292400,0.011604,34.98953599000,1.273e-05,4.99,,0.78
"Kepler-396 b",19:44:31.88,+48:58:38.31,12.3,2454995.49526700,0.00594,42.99292187000,6.35e-06,4.82,,1.1
"Kepler-396 c",19:44:31.88,+48:58:38.31,12.3,2455015.67679900,0.00088,88.51125630000,0.0001156,7.41,,2.6
"Kepler-397 b",19:43:34.57,+42:22:49.86,16.4,2454982.43326000,0.00506,22.25085090000,0.000137,1.75,,0.62
"Kepler-397 c",19:43:34.57,+42:22:49.86,16.4,2455066.69605800,0.008628,135.49748743000,8.58e-06,6.30,,5.9
"Kepler-398 b",19:25:52.52,+40:20:37.32,13.5,2454954.61409400,0.002503,4.08141797000,2.93e-06,2.52,,0.16
"Kepler-398 c",19:25:52.52,+40:20:37.32,13.5,2454963.69866900,0.004261,11.41949528000,4.78e-06,3.49,,0.15
"Kepler-398 d",19:25:52.52,+40:20:37.32,13.5,2454956.19413000,0.003331,6.83438868000,3.81e-06,2.45,,0.18
"Kepler-399 b",19:58:00.41,+40:40:14.76,14.7,2454969.75457000,0.00541,14.42525565000,9.799e-05,3.65,,0.22
"Kepler-399 c",19:58:00.41,+40:40:14.76,14.7,2454983.00068800,0.004593,26.67565352000,4.82e-06,2.70,,0.49
"Kepler-399 d",19:58:00.41,+40:40:14.76,14.7,2454971.73911800,0.003269,58.03391475000,3.63e-06,5.79,,0.80
"Kepler-39 b",19:47:50.48,+46:02:03.46,14.4,2454972.59600200,0.000181,21.08719667000,2.1e-07,5.98,,9.3
"Kepler-400 b",19:23:46.67,+40:28:48.19,13.8,2454966.54252700,0.002989,9.02436094000,3.19e-06,3.48,,0.21
"Kepler-400 c",19:23:46.67,+40:28:48.19,13.8,2454971.96708400,0.006917,17.34090106000,7.75e-06,3.55,,0.18
"Kepler-401 b",19:20:19.86,+50:51:48.37,13.4,2454973.55893700,0.007497,14.38345309000,8.34e-06,8.86,,0.18
"Kepler-401 c",19:20:19.86,+50:51:48.37,13.4,2455003.05631000,0.018332,47.31848024000,1.929e-05,12.26,,0.27
"Kepler-401 d",19:20:19.86,+50:51:48.37,13.4,2455088.23893000,0.00479773,184.25947208100,0.0005654584,11.28,,0.29
"Kepler-402 b",19:13:28.85,+43:21:16.60,13.3,2454966.76996000,0.00259,4.02875481000,1.289e-05,3.05,,0.10
"Kepler-402 c",19:13:28.85,+43:21:16.60,13.3,2454967.93666700,0.004986,6.12480953000,5.51e-06,4.04,,0.14
"Kepler-402 d",19:13:28.85,+43:21:16.60,13.3,2454970.49586400,0.006526,8.92109417000,7.25e-06,4.19,,0.11
"Kepler-402 e",19:13:28.85,+43:21:16.60,13.3,2454969.32751700,0.007263,11.24272930000,8.25e-06,4.33,,0.15
"Kepler-403 b",19:19:41.14,+46:44:40.30,12.8,2454967.46289500,0.010351,7.03137764000,1.165e-05,6.33,,0.09
"Kepler-403 c",19:19:41.14,+46:44:40.30,12.8,2454973.71053500,0.003678,54.28140531000,3.79e-06,5.52,,0.15
"Kepler-403 d",19:19:41.14,+46:44:40.30,12.8,2454977.17745300,0.014444,13.61167162000,1.621e-05,7.97,,0.09
"Kepler-404 b",19:05:35.66,+45:20:36.69,15.5,2454970.68600000,0.0062,11.82913000000,0.00011,2.63,,0.27
"Kepler-404 c",19:05:35.66,+45:20:36.69,15.5,2454970.15790000,0.0078,14.75122000000,0.00016,2.27,,0.23
"Kepler-405 b",19:25:38.27,+38:20:24.04,16.2,2454973.85316000,0.00498,10.61368712000,6.192e-05,3.50,,0.56
"Kepler-405 c",19:25:38.27,+38:20:24.04,16.2,2455205.47580200,0.010737,29.72728015000,1.086e-05,3.36,,1.3
"Kepler-406 b",19:27:23.56,+44:58:05.81,12.6,2454954.92848800,0.001002,2.42630678000,1.13e-06,2.83,,0.19
"Kepler-406 c",19:27:23.56,+44:58:05.81,12.6,2454965.37221000,0.00291,4.62333557000,1.632e-05,3.04,,0.06
"Kepler-407 b",19:04:08.71,+49:36:52.21,12.6,2454967.13217700,0.000671,0.66930968600,5.28e-07,1.60,,0.13
"Kepler-408 b",18:59:08.69,+48:25:23.74,8.8,2454965.67136000,0.00042349,2.46504551670,1.3323e-06,1.23,,0.03
"Kepler-409 b",19:34:43.01,+46:51:09.84,9.6,2455012.08294000,0.003357,68.95832161000,3.9e-06,3.42,,0.12
"Kepler-40 b",19:47:15.29,+47:31:35.56,14.7,2454971.15144500,0.000242,6.87316326000,2.8e-07,6.89,,4.0
"Kepler-410 A b",18:52:36.25,+45:08:24.30,9.5,2455014.23765000,0.00022,17.83363130000,4.3e-06,4.54,,0.33
"Kepler-411 b",19:10:25.37,+49:31:24.22,12.4,2454970.10562000,9.512e-05,3.00515254210,3.39e-07,1.97,,0.69
"Kepler-411 c",19:10:25.37,+49:31:24.22,12.4,2454960.38769300,0.000358,7.83443074000,4.3e-07,3.04,,2.0
"Kepler-411 d",19:10:25.37,+49:31:24.22,12.4,2454984.85007000,0.00188,58.01985830000,0.0001432,5.35,,1.3
"Kepler-412 b",19:04:26.47,+43:40:51.46,14.4,2454966.02110300,3.3e-05,1.72086138000,4e-08,2.19,,10.5
"Kepler-413 b",19:14:02.56,+51:09:44.72,15.9,2455096.64000000,0.17,66.26200000000,0.02400000000,5.37,"Duration estimated. ",2.6
"Kepler-414 b",19:51:50.77,+48:14:39.61,13.4,2454954.21252500,0.004956,4.69967627000,5.85e-06,2.79,,0.41
"Kepler-414 c",19:51:50.77,+48:14:39.61,13.4,2454959.46986000,0.001917,7.17073273000,2.32e-06,3.23,,0.89
"Kepler-415 b",19:35:13.08,+38:38:20.59,16.1,2455185.99560000,0.00347,4.17634525000,2.235e-05,2.36,,0.65
"Kepler-415 c",19:35:13.08,+38:38:20.59,16.1,2455187.35159000,0.004341,8.70792312000,4.46e-06,2.80,,1.7
"Kepler-416 b",19:26:13.67,+39:13:38.25,14.2,2455186.40961400,0.001756,6.31943282000,1.84e-06,3.50,,0.59
"Kepler-416 c",19:26:13.67,+39:13:38.25,14.2,2455193.31981700,0.003092,12.20948280000,3.24e-06,4.16,,0.54
"Kepler-416 d",19:26:13.67,+39:13:38.25,14.2,2455186.76426000,0.00187,3.07645208300,8.492e-06,2.57,,0.25
"Kepler-417 b",19:35:17.80,+42:46:46.73,15.9,2455194.97256800,0.004437,12.33091155000,4.64e-06,3.17,,0.96
"Kepler-417 c",19:35:17.80,+42:46:46.73,15.9,2455186.58277700,0.004078,15.94252637000,4.27e-06,3.63,,1.1
"Kepler-418 b",19:37:44.05,+38:21:19.70,14.8,2455008.59192300,0.001048,86.67862165000,1.15e-06,9.94,,8.9
"Kepler-418 c",19:37:44.05,+38:21:19.70,14.8,2454973.32087700,0.000746,12.21827491000,8.6e-07,2.78,,2.0
"Kepler-419 b",19:41:40.30,+51:11:05.15,13.1,2455029.09324300,0.000276,69.72646639000,2.38e-05,3.72,,4.5
"Kepler-41 b",19:38:03.18,+45:58:53.92,14.5,2454964.61450000,3.3e-05,1.85555757000,4e-08,2.54,,11.0
"Kepler-421 b",18:53:01.63,+45:05:15.66,13.6,2455325.76740000,0.0012,704.19840000000,0.0016,15.79,,2.3
"Kepler-422 b",18:50:31.11,+46:19:23.81,13.5,2454955.00918700,5.1e-05,7.89144809000,6e-08,4.37,,10.6
"Kepler-423 b",19:31:25.37,+46:23:28.28,14.5,2454966.35465500,2.4e-05,2.68432852000,3e-08,2.83,,18.8
"Kepler-424 b",19:54:30.00,+48:34:38.82,14.4,2454964.74297200,9.8e-05,3.31186426000,1.1e-07,1.57,,6.2
"Kepler-425 b",19:21:25.91,+40:34:03.71,14.8,2454966.50883800,4e-05,3.79701812000,5e-08,2.47,,15.0
"Kepler-426 b",19:17:44.32,+49:28:24.44,15.0,2454966.63150800,4.9e-05,3.21751860000,5e-08,2.25,,15.1
"Kepler-427 b",19:13:01.10,+43:42:17.42,14.3,2454970.02201800,7.5e-05,10.29099410000,8e-08,4.36,,10.0
"Kepler-428 b",19:22:19.62,+40:34:38.32,15.4,2454967.79165800,3.4e-05,3.52563245000,4e-08,2.72,,24.0
"Kepler-42 b",19:28:52.70,+44:37:02.52,16.7,2454964.64297000,0.00021000,1.21377060000,2.5e-07,0.55,,1.8
"Kepler-42 c",19:28:52.70,+44:37:02.52,16.7,2454964.60346000,0.00013,0.45328731000,5e-08,0.44,,1.6
"Kepler-42 d",19:28:52.70,+44:37:02.52,16.7,2454964.92800000,0.00041,1.86511236000,0.00000075000,0.43,,1.1
"Kepler-430 b",19:31:14.06,+49:34:45.93,13.9,2454971.67744400,0.006009,35.96807699000,6.43e-06,2.92,,0.29
"Kepler-430 c",19:31:14.06,+49:34:45.93,13.9,2454979.98354000,0.00571569,110.98079300600,0.0005756174,12.39,,0.15
"Kepler-431 b",18:44:26.95,+43:13:39.96,12.1,2454971.04780000,0.00729,6.80257947000,6.099e-05,4.61,,0.03
"Kepler-431 c",18:44:26.95,+43:13:39.96,12.1,2454973.15531000,0.00824,8.70312154000,8.49e-05,4.81,,0.03
"Kepler-431 d",18:44:26.95,+43:13:39.96,12.1,2454970.47581000,0.00815,11.92160350000,0.0001178,5.01,,0.04
"Kepler-432 b",19:33:07.74,+48:17:09.30,12.4,2455004.52017200,0.004203,52.50101454000,4.67e-06,15.03,,0.96
"Kepler-433 b",19:50:22.47,+40:58:38.12,14.7,2454964.98152100,0.000163,5.33408346000,1.049e-06,6.25,,5.1
"Kepler-434 b",19:34:20.73,+42:55:43.90,14.5,2454977.27328000,0.000301,12.87471182000,3.3e-07,2.25,,4.3
"Kepler-435 b",19:29:08.95,+43:11:50.12,13.7,2454967.64037000,0.00014,8.60015312000,1.5e-07,8.97,,4.6
"Kepler-436 b",20:06:52.99,+44:24:43.51,16.0,2455477.62684000,0.00097114,64.00166971560,6.10052e-05,4.67,,1.1
"Kepler-436 c",20:06:52.99,+44:24:43.51,16.0,2454967.04087800,0.006245,16.79708174000,6.96e-06,3.42,,1.1
"Kepler-437 b",19:49:23.36,+44:01:36.93,14.6,2455004.18272500,0.004217,66.65056819000,4.63e-06,5.65,,0.51
"Kepler-438 b",18:46:34.97,+41:57:03.85,15.1,2454968.37539700,0.01223,35.23269936000,1.238e-05,4.18,,0.36
"Kepler-439 b",18:43:12.36,+44:02:02.30,14.7,2455399.38553000,0.00473013,178.14107439500,0.0005673428,9.59,,0.68
"Kepler-43 b",19:00:57.80,+46:40:05.67,14.0,2454965.41692140,4.46e-05,3.02409254800,1.59e-07,2.74,,8.0
"Kepler-440 b",19:01:24.02,+41:27:08.53,15.6,2455048.51617100,0.010961,101.11135511000,1.164e-05,8.15,,0.91
"Kepler-441 b",18:58:16.07,+49:00:45.75,15.6,2455667.77864000,0.0045878,207.24871303500,0.000573231,6.05,,0.81
"Kepler-442 b",19:01:27.98,+39:16:48.25,15.3,2455849.55993000,0.00491895,112.30340965600,0.0005661578,5.62,,0.50
"Kepler-443 b",19:14:26.52,+49:58:06.76,16.2,2455630.25351000,0.00566479,177.67477468300,0.0005797032,8.95,,0.90
"Kepler-444 b",19:19:00.68,+41:37:54.78,8.9,2454955.45864500,0.003093,3.60011885000,3.65e-06,2.47,,0.03
"Kepler-444 c",19:19:00.68,+41:37:54.78,8.9,2454955.43254100,0.00165,4.54586974000,2e-06,2.15,,0.04
"Kepler-444 d",19:19:00.68,+41:37:54.78,8.9,2454955.41008400,0.001932,6.18937218000,2.55e-06,2.59,,0.05
"Kepler-444 e",19:19:00.68,+41:37:54.78,8.9,2454960.35125700,0.002292,7.74350338000,2.95e-06,3.13,,0.05
"Kepler-444 f",19:19:00.68,+41:37:54.78,8.9,2454958.13894700,0.001368,9.74048028000,1.62e-06,2.04,,0.08
"Kepler-445 b",19:54:56.72,+46:29:56.84,18.2,2455371.96375000,0.00292000,2.98416640000,9.36e-06,1.03,,2.6
"Kepler-445 c",19:54:56.72,+46:29:56.84,18.2,2455375.82459100,0.001719,4.87122933000,1.64e-06,1.69,,12.8
"Kepler-445 d",19:54:56.72,+46:29:56.84,18.2,2454967.19046000,0.00792,8.15275885000,6.589e-05,1.75,,16.5
"Kepler-446 b",18:49:00.03,+44:55:15.61,17.5,2455463.71206400,0.001799,1.56541637000,1.52e-06,1.12,,3.2
"Kepler-446 c",18:49:00.03,+44:55:15.61,17.5,2455464.99872000,0.004622,3.03621550000,3.82e-06,1.32,,2.3
"Kepler-446 d",18:49:00.03,+44:55:15.61,17.5,2455465.76350300,0.003262,5.14892826000,2.75e-06,1.34,,2.9
"Kepler-447 b",19:01:04.45,+48:33:35.58,12.5,2454954.67145100,9.2e-05,7.79430249000,1e-07,1.31,,3.1
"Kepler-449 b",19:34:55.87,+41:54:02.29,11.4,2454970.27751800,0.003083,12.58222750000,3.59e-06,6.57,,0.11
"Kepler-449 c",19:34:55.87,+41:54:02.29,11.4,2454995.04720100,0.005455,33.67249795000,6.09e-06,8.38,,0.16
"Kepler-44 b",20:00:24.56,+45:45:43.89,14.8,2454966.37896900,0.000112,3.24673248000,1.3e-07,3.24,,7.4
"Kepler-450 b",19:41:56.78,+51:00:48.69,12.0,2454981.25128900,0.000673,28.45490735000,7.6e-07,8.23,,1.4
"Kepler-450 c",19:41:56.78,+51:00:48.69,12.0,2454954.52675100,0.003309,15.41312391000,3.71e-06,7.06,,0.25
"Kepler-450 d",19:41:56.78,+51:00:48.69,12.0,2454969.17528000,0.00077472,7.51450474770,3.82066e-05,4.96,,0.03
"Kepler-452 b",19:44:00.90,+44:16:39.31,13.5,2455147.97000000,0.0152,384.84755600000,0.007105,9.97,,0.19
"Kepler-454 b",19:09:54.88,+38:13:44.67,11.6,2454955.19824500,0.000621,10.57375768000,6.9e-07,1.99,,0.30
"Kepler-457 d",18:49:30.61,+44:41:40.45,14.4,2454974.11600000,0.433,10.69211500000,0.003313,4.66,,0.41
"Kepler-458 c",19:48:10.90,+46:19:43.20,14.0,2454975.79928200,0.001383,20.74027982000,1.66e-06,10.47,,1.0
"Kepler-45 b",19:31:29.50,+41:03:51.02,16.7,2454964.53764600,3.4e-05,2.45524065000,4e-08,1.92,,40.4
"Kepler-460 c",19:13:53.98,+40:39:04.63,13.8,2455078.99339100,0.007844,220.13004716000,7.77e-06,20.87,,1.8
"Kepler-461 b",19:28:59.77,+46:09:53.25,13.5,2454967.42256800,0.000571,8.31378877000,6.3e-07,3.33,,0.82
"Kepler-462 b",19:59:17.08,+43:48:51.41,11.6,2454983.57085300,0.003772,84.68781817000,4.22e-06,10.24,,0.35
"Kepler-462 c",19:59:17.08,+43:48:51.41,11.6,2455122.88311000,0.00204,207.58293060000,0.0005737,7.07,,0.51
"Kepler-463 b",19:55:44.84,+44:51:28.31,13.0,2454960.66814600,0.000298,8.98101396000,3.4e-07,2.17,,1.1
"Kepler-464 b",19:39:20.43,+48:58:56.35,12.8,2454959.76645300,0.000728,7.25696737000,8.2e-07,5.09,,0.47
"Kepler-465 b",18:58:13.39,+46:03:49.99,12.7,2454958.27418900,0.000508,9.94067535000,5.7e-07,4.17,,0.52
